pi_time,output_angle,output_velocity,output_acceleration,current,output_torque
1.17732834815979,-0.0001907377737087046,-0.012210012210012167,-0.0,-0.00439560439560438,-0.005775824175824155
1.5748498439788818,-0.0001907377737087046,-0.1098901098901095,0.24572280670967944,-0.01318681318681314,-0.017327472527472465
1.5847609043121338,-0.0001907377737087046,-0.012210012210012167,-9.855665730575486,0.0219780219780219,0.028879120879120777
1.594621181488037,-0.0001907377737087046,0.0366300366300365,-4.953212568851984,-0.0219780219780219,-0.028879120879120777
1.6045830249786377,-0.0001907377737087046,-0.06105006105006083,9.8054238427117,-0.01318681318681314,-0.017327472527472465
1.614609718322754,-0.0001907377737087046,0.06105006105006083,-12.177506373202442,-0.2681318681318672,-0.3523252747252735
1.6245763301849365,-0.0001907377737087046,0.06105006105006083,-0.0,0.21538461538461462,0.2830153846153836
1.634572982788086,-0.0001907377737087046,-0.0366300366300365,9.771280603401536,-0.09230769230769198,-0.12129230769230726
1.6445767879486084,-0.0001907377737087046,-0.012210012210012167,-2.4410735743226897,0.03956043956043942,0.051982417582417395
1.6545753479003906,-0.0001907377737087046,-0.012210012210012167,-0.0,0.04835164835164818,0.0635340659340657
1.6645736694335938,-0.0001907377737087046,0.0366300366300365,-4.884824785625989,0.09230769230769198,0.12129230769230726
1.6745715141296387,-0.0001907377737087046,0.0366300366300365,-0.0,0.05714285714285694,0.075085714285714
1.6845450401306152,-0.0001907377737087046,0.06105006105006083,-2.448484559786903,0.05714285714285694,0.075085714285714
1.6948027610778809,-0.0001907377737087046,-0.08547008547008517,14.283888913862832,0.12747252747252702,0.1674989010989005
1.7045104503631592,-0.0001907377737087046,-0.13431013431013383,5.031068404106675,0.18021978021977958,0.23680879120879034
1.7146823406219482,-0.0001907377737087046,0.06105006105006083,-19.205889012751875,0.07472527472527446,0.09818901098901064
1.724656343460083,-0.0001907377737087046,-0.06105006105006083,12.241837513147887,0.0219780219780219,0.028879120879120777
1.7345149517059326,-0.0001907377737087046,-0.08547008547008517,2.4770255406289174,0.09230769230769198,0.12129230769230726
1.7444989681243896,-0.0001907377737087046,-0.1098901098901095,2.4459118852088486,0.08351648351648322,0.10974065934065895
1.7544970512390137,-0.0001907377737087046,-0.06105006105006083,-4.884941271253403,-0.11868131868131826,-0.15594725274725219
1.7645022869110107,-0.0001907377737087046,0.012210012210012167,-7.322173676039967,-0.08351648351648322,-0.10974065934065895
1.7745277881622314,-0.0001907377737087046,0.012210012210012167,-0.0,-0.0219780219780219,-0.028879120879120777
1.784593105316162,-0.0001907377737087046,0.1098901098901095,-9.704621939503587,-0.05714285714285694,-0.075085714285714
1.7945055961608887,-0.0001907377737087046,0.0366300366300365,7.390682564821465,-0.03076923076923066,-0.04043076923076908
1.8044917583465576,-0.0001907377737087046,-0.13431013431013383,17.117704255342968,0.0659340659340657,0.08663736263736231
1.8144941329956055,-0.0001907377737087046,0.0366300366300365,-17.089958828571024,0.11868131868131826,0.15594725274725219
1.8244853019714355,-0.0001907377737087046,0.06105006105006083,-2.4441608863887208,-0.00439560439560438,-0.005775824175824155
1.8344833850860596,-0.0001907377737087046,0.012210012210012167,4.884941271253403,-0.04835164835164818,-0.0635340659340657
1.8444867134094238,-0.0001907377737087046,0.012210012210012167,-0.0,0.0219780219780219,0.028879120879120777
1.8544833660125732,-0.0001907377737087046,-0.08547008547008517,9.771280603401536,0.01318681318681314,0.017327472527472465
1.8644788265228271,-0.0001907377737087046,0.06105006105006083,-14.658668939748937,0.04835164835164818,0.0635340659340657
1.8744783401489258,-0.0001907377737087046,0.06105006105006083,-0.0,-0.08351648351648322,-0.10974065934065895
1.884476661682129,-0.0001907377737087046,-0.06105006105006083,12.212061964064972,0.11868131868131826,0.15594725274725219
1.8944785594940186,-0.0001907377737087046,0.1098901098901095,-17.090773586685422,-0.03076923076923066,-0.04043076923076908
1.9045319557189941,-0.0001907377737087046,-0.06105006105006083,17.00322628441768,0.12747252747252702,0.1674989010989005
1.91483473777771,-0.0001907377737087046,-0.012210012210012167,-4.740471899891502,0.0659340659340657,0.08663736263736231
1.9248285293579102,-0.0001907377737087046,-0.15873015873015817,14.6611168888526,0.11868131868131826,0.15594725274725219
1.9348347187042236,-0.0001907377737087046,-0.06105006105006083,-9.761967748100336,0.18901098901098834,0.24836043956043866
1.9448349475860596,-0.0001907377737087046,-0.1098901098901095,4.883893100562929,0.22417582417582338,0.2945670329670319
1.954819679260254,-0.0001907377737087046,0.06105006105006083,-17.120156707061778,-0.08351648351648322,-0.10974065934065895
1.9648253917694092,-0.0001907377737087046,0.012210012210012167,4.881216484619141,-0.03956043956043942,-0.051982417582417395
1.9748291969299316,-0.0001907377737087046,-0.1098901098901095,12.205367871613449,0.13626373626373578,0.1790505494505488
1.9849269390106201,-0.0001907377737087046,0.0366300366300365,-14.510189045168806,0.0219780219780219,0.028879120879120777
1.9948534965515137,-0.0001907377737087046,-0.012210012210012167,4.920139599135618,0.05714285714285694,0.075085714285714
2.0049686431884766,-0.0001907377737087046,0.06105006105006083,-7.242611094965757,0.07472527472527446,0.09818901098901064
2.014892816543579,-0.0001907377737087046,0.06105006105006083,-0.0,0.1098901098901095,0.14439560439560387
2.024880886077881,-0.0001907377737087046,-0.012210012210012167,7.334758033920159,0.04835164835164818,0.0635340659340657
2.034937858581543,-0.0001907377737087046,-0.012210012210012167,-0.0,-0.03956043956043942,-0.051982417582417395
2.0448803901672363,-0.0001907377737087046,0.06105006105006083,-7.368352076999118,-0.10109890109890074,-0.13284395604395557
2.054924726486206,-0.0001907377737087046,0.012210012210012167,4.8624465857250705,0.21538461538461462,0.2830153846153836
2.0649282932281494,-0.0001907377737087046,0.08547008547008517,-7.323395259903171,0.0659340659340657,0.08663736263736231
2.074979066848755,-0.0001907377737087046,-0.1098901098901095,19.43732917829125,0.10109890109890074,0.13284395604395557
2.084949254989624,0.0001907377737087046,0.15873015873015817,-26.942347007390673,-0.14505494505494454,-0.19060219780219712
2.094980478286743,-0.0001907377737087046,-0.0366300366300365,19.475211504493178,0.05714285714285694,0.075085714285714
2.1049158573150635,-0.0001907377737087046,0.012210012210012167,-4.91577107434276,-0.04835164835164818,-0.0635340659340657
2.1148757934570312,-0.0001907377737087046,-0.0366300366300365,4.903650800957785,0.12747252747252702,0.1674989010989005
2.124936819076538,-0.0001907377737087046,-0.012210012210012167,-2.4271903624494833,0.1978021978021971,0.259912087912087
2.1349549293518066,-0.0001907377737087046,-0.0366300366300365,2.437587903210589,0.1978021978021971,0.259912087912087
2.1448745727539062,-0.0001907377737087046,-0.0366300366300365,-0.0,-0.03956043956043942,-0.051982417582417395
2.1548688411712646,-0.0001907377737087046,-0.1098901098901095,7.330208695699259,0.13626373626373578,0.1790505494505488
2.1648707389831543,-0.0001907377737087046,-0.0366300366300365,-7.32461725143661,0.09230769230769198,0.12129230769230726
2.175123453140259,-0.0001907377737087046,0.0366300366300365,-7.1454321399673795,0.09230769230769198,0.12129230769230726
2.1850926876068115,-0.0001907377737087046,0.012210012210012167,2.449538578107948,-0.01318681318681314,-0.017327472527472465
2.1949713230133057,0.0001907377737087046,0.08547008547008517,-7.416011447483159,-0.1098901098901095,-0.14439560439560387
2.20489501953125,-0.0001907377737087046,0.0366300366300365,4.921558085914314,0.01318681318681314,0.017327472527472465
2.214883804321289,-0.0001907377737087046,0.012210012210012167,2.4447442740358447,0.13626373626373578,0.1790505494505488
2.2248761653900146,-0.0001907377737087046,-0.0366300366300365,4.887738593925496,-0.0219780219780219,-0.028879120879120777
2.234875440597534,-0.0001907377737087046,-0.012210012210012167,-2.4421794493325164,0.1538461538461533,0.2021538461538454
2.2448740005493164,-0.0001907377737087046,-0.012210012210012167,-0.0,0.18901098901098834,0.24836043956043866
2.2550182342529297,-0.0001907377737087046,0.0366300366300365,-4.814562663580227,0.16263736263736206,0.21370549450549373
2.2649431228637695,0.0001907377737087046,0.08547008547008517,-4.920966950370219,-0.11868131868131826,-0.15594725274725219
2.274888038635254,-0.0001907377737087046,-0.06105006105006083,14.733171188867338,0.0659340659340657,0.08663736263736231
2.2849316596984863,-0.0001907377737087046,0.0366300366300365,-9.725585729004012,0.08351648351648322,0.10974065934065895
2.294931173324585,0.0001907377737087046,0.15873015873015817,-12.210606102024956,-0.07472527472527446,-0.09818901098901064
2.3049356937408447,-0.0001907377737087046,0.06105006105006083,9.763596216100828,0.01318681318681314,0.017327472527472465
2.31508207321167,-0.0001907377737087046,-0.13431013431013383,19.254177898819137,0.03956043956043942,0.051982417582417395
2.324972152709961,-0.0001907377737087046,-0.012210012210012167,-12.345716950123636,-0.00439560439560438,-0.005775824175824155
2.3348922729492188,-0.0001907377737087046,0.012210012210012167,-2.461666172491005,-0.0219780219780219,-0.028879120879120777
2.3449387550354004,-0.0001907377737087046,-0.06105006105006083,7.292112067848906,0.10109890109890074,0.13284395604395557
2.355269432067871,-0.0001907377737087046,0.0366300366300365,-9.455343282253011,-0.04835164835164818,-0.0635340659340657
2.365280866622925,-0.0001907377737087046,0.0366300366300365,-0.0,-0.18021978021977958,-0.23680879120879034
2.3751282691955566,-0.0001907377737087046,-0.0366300366300365,7.439532680798422,0.13626373626373578,0.1790505494505488
2.3850252628326416,-0.0001907377737087046,-0.0366300366300365,-0.0,0.2593406593406584,0.3407736263736251
2.3949778079986572,-0.0001907377737087046,0.012210012210012167,-4.907292358423042,-0.00439560439560438,-0.005775824175824155
2.404972553253174,-0.0001907377737087046,0.0366300366300365,-2.4432863267814637,0.03956043956043942,0.051982417582417395
2.414973497390747,-0.0001907377737087046,-0.012210012210012167,4.883543810284681,-0.18021978021977958,-0.23680879120879034
2.4249866008758545,-0.0001907377737087046,-0.0366300366300365,2.4388067552027652,0.04835164835164818,0.0635340659340657
2.4348926544189453,-0.0001907377737087046,-0.012210012210012167,-2.4651617633398093,0.03076923076923066,0.04043076923076908
2.444891929626465,-0.0001907377737087046,0.0366300366300365,-4.884358898665033,-0.03076923076923066,-0.04043076923076908
2.454883337020874,-0.0001907377737087046,-0.0366300366300365,7.332307688811349,0.11868131868131826,0.15594725274725219
2.4648818969726562,-0.0001907377737087046,0.0366300366300365,-7.327062458330763,0.09230769230769198,0.12129230769230726
2.4748804569244385,-0.0001907377737087046,-0.0366300366300365,7.327062458330763,-0.05714285714285694,-0.075085714285714
2.484877109527588,-0.0001907377737087046,-0.0366300366300365,-0.0,-0.0219780219780219,-0.028879120879120777
2.4948740005493164,-0.0001907377737087046,-0.1098901098901095,7.3282856741001,0.12747252747252702,0.1674989010989005
2.50490140914917,-0.0001907377737087046,0.06105006105006083,-17.047292851182657,-0.03076923076923066,-0.04043076923076908
2.5148727893829346,-0.0001907377737087046,-0.08547008547008517,14.694068733233733,0.1098901098901095,0.14439560439560387
2.5248754024505615,-0.0001907377737087046,-0.1098901098901095,2.441364496949176,0.13626373626373578,0.1790505494505488
2.534868001937866,-0.0001907377737087046,-0.012210012210012167,-9.77524394970469,-0.01318681318681314,-0.017327472527472465
2.5448734760284424,-0.0001907377737087046,-0.06105006105006083,4.881332798217878,0.12747252747252702,0.1674989010989005
2.5548722743988037,-0.0001907377737087046,-0.0366300366300365,-2.4422959155182826,0.12747252747252702,0.1674989010989005
2.5648672580718994,-0.0001907377737087046,-0.0366300366300365,-0.0,-0.03076923076923066,-0.04043076923076908
2.5748696327209473,0.0001907377737087046,0.1098901098901095,-14.648536138775164,-0.18901098901098834,-0.24836043956043866
2.584993600845337,-0.0001907377737087046,0.0366300366300365,7.236300268822674,0.09230769230769198,0.12129230769230726
2.5949039459228516,0.0001907377737087046,0.0366300366300365,-0.0,0.16263736263736206,0.21370549450549373
2.604968547821045,0.0005722133211261138,-0.012210012210012167,4.852655806367828,0.27692307692307594,0.36387692307692177
2.615154504776001,0.0005722133211261138,0.08547008547008517,-9.58968294408218,0.16263736263736206,0.21370549450549373
2.6249966621398926,0.0005722133211261138,-0.012210012210012167,9.924663269301202,0.27692307692307594,0.36387692307692177
2.634904384613037,0.0005722133211261138,0.012210012210012167,-2.4647465132593545,0.3296703296703285,0.4331868131868116
2.64494252204895,0.0005722133211261138,-0.1098901098901095,12.16362326972018,0.4351648351648336,0.5718065934065913
2.6548914909362793,0.0005722133211261138,0.0366300366300365,-14.727169034245595,0.25054945054944966,0.32922197802197684
2.66493558883667,0.0005722133211261138,-0.1098901098901095,14.58768601951278,0.33846153846153726,0.4447384615384599
2.674929141998291,0.0005722133211261138,-0.0366300366300365,-7.330733331305879,0.2593406593406584,0.3407736263736251
2.684924364089966,0.0005722133211261138,0.06105006105006083,-9.772679064475895,0.08351648351648322,0.10974065934065895
2.694924831390381,0.0005722133211261138,-0.08547008547008517,14.651329994755857,0.23296703296703214,0.30611868131868025
2.704956531524658,0.0005722133211261138,0.08547008547008517,-17.04000006500238,0.2593406593406584,0.3407736263736251
2.7149293422698975,0.0005722133211261138,0.012210012210012167,7.345980499534228,0.22417582417582338,0.2945670329670319
2.724924087524414,0.0005722133211261138,-0.08547008547008517,9.773145307125855,0.38241758241758106,0.5024967032967015
2.734924554824829,0.000953688868543523,-0.0366300366300365,-4.883776664918619,0.3912087912087898,0.5140483516483498
2.744929790496826,0.000953688868543523,0.08547008547008517,-12.203622793399946,0.1978021978021971,0.259912087912087
2.7549238204956055,0.0005722133211261138,-0.1098901098901095,19.54768950904256,0.32087912087911974,0.42163516483516333
2.7648730278015137,0.000953688868543523,0.1098901098901095,-22.090224177930786,0.3999999999999986,0.5255999999999981
2.7749242782592773,0.0005722133211261138,-0.0366300366300365,14.57730529508123,0.13626373626373578,0.1790505494505488
2.7850537300109863,0.0005722133211261138,-0.0366300366300365,-0.0,0.514285714285716,0.6757714285714308
2.7949013710021973,0.000953688868543523,-0.0366300366300365,-0.0,0.3296703296703285,0.4331868131868116
2.8049159049987793,0.000953688868543523,0.08547008547008517,-12.192291937078105,0.25054945054944966,0.32922197802197684
2.8148813247680664,0.0005722133211261138,-0.06105006105006083,14.702857472367922,0.40879120879120734,0.5371516483516464
2.824876546859741,0.000953688868543523,-0.13431013431013383,7.329509298356921,0.27692307692307594,0.36387692307692177
2.8348755836486816,0.000953688868543523,0.06105006105006083,-19.537901448295045,0.40879120879120734,0.5371516483516464
2.844871997833252,0.000953688868543523,-0.08547008547008517,14.657270478678555,0.2857142857142847,0.3754285714285701
2.8548638820648193,0.000953688868543523,-0.012210012210012167,-7.331957773151763,0.32087912087911974,0.42163516483516333
2.864863634109497,0.000953688868543523,-0.06105006105006083,4.884125988508213,0.4439560439560424,0.5833582417582397
2.874868154525757,0.000953688868543523,0.012210012210012167,-7.322697162075621,0.33846153846153726,0.4447384615384599
2.8848648071289062,0.000953688868543523,-0.06105006105006083,7.328460452551151,0.16263736263736206,0.21370549450549373
2.894865036010742,0.000953688868543523,-0.06105006105006083,-0.0,0.3999999999999986,0.5255999999999981
2.90486216545105,0.000953688868543523,-0.012210012210012167,-4.885407269323686,0.22417582417582338,0.2945670329670319
2.9148924350738525,0.000953688868543523,0.13431013431013383,-14.607797400286058,0.3912087912087898,0.5140483516483498
2.9248690605163574,0.000953688868543523,-0.08547008547008517,22.02951499450476,0.33846153846153726,0.4447384615384599
2.9348626136779785,0.000953688868543523,-0.08547008547008517,-0.0,0.3999999999999986,0.5255999999999981
2.9449269771575928,0.000953688868543523,0.0366300366300365,-12.131926906996155,0.514285714285716,0.6757714285714308
2.9549763202667236,0.000953688868543523,-0.0366300366300365,7.290036021708594,0.3736263736263723,0.4909450549450532
2.964937210083008,0.000953688868543523,-0.08547008547008517,4.903181316211769,0.5054945054945073,0.6642197802197826
2.9749338626861572,0.000953688868543523,0.0366300366300365,-12.214100754251918,0.21538461538461462,0.2830153846153836
2.9849977493286133,0.000953688868543523,-0.1098901098901095,14.559002075999963,0.42637362637362486,0.560254945054943
2.994905948638916,0.000953688868543523,0.08547008547008517,-19.71702316858477,0.33846153846153726,0.4447384615384599
3.005096197128296,0.000953688868543523,0.06105006105006083,2.396411083152143,0.36483516483516354,0.47939340659340485
3.0153567790985107,0.000953688868543523,-0.0366300366300365,9.519937364532554,0.5758241758241773,0.756632967032969
3.025205135345459,0.000953688868543523,-0.1831501831501825,14.877624534099171,0.21538461538461462,0.2830153846153836
3.0351850986480713,0.000953688868543523,-0.012210012210012167,-17.12833662378557,0.40879120879120734,0.5371516483516464
3.045114040374756,0.000953688868543523,-0.28083028083027983,27.054269832034173,0.4175824175824161,0.5487032967032948
3.0551137924194336,0.000953688868543523,0.06105006105006083,-34.188881919557495,0.21538461538461462,0.2830153846153836
3.065171003341675,0.000953688868543523,0.06105006105006083,-0.0,0.21538461538461462,0.2830153846153836
3.0751633644104004,0.000953688868543523,-0.012210012210012167,7.331607890888245,0.3736263736263723,0.4909450549450532
3.0851800441741943,0.000953688868543523,-0.08547008547008517,7.313808066908272,0.18021978021977958,0.23680879120879034
3.0951974391937256,0.000953688868543523,-0.06105006105006083,-2.437761950328583,0.42637362637362486,0.560254945054943
3.1051950454711914,0.000953688868543523,-0.1098901098901095,4.885174259175625,0.45274725274725114,0.5949098901098879
3.1152496337890625,0.000953688868543523,0.0366300366300365,-14.57246601133535,0.25054945054944966,0.32922197802197684
3.1246025562286377,0.000953688868543523,-0.0366300366300365,7.832853713197308,0.40879120879120734,0.5371516483516464
3.134526252746582,0.000953688868543523,0.0366300366300365,-7.3823371288714705,0.4175824175824161,0.5487032967032948
3.144512891769409,0.000953688868543523,0.012210012210012167,2.445269561081141,0.25054945054944966,0.32922197802197684
3.1545090675354004,0.000953688868543523,0.06105006105006083,-4.88587335631005,0.38241758241758106,0.5024967032967015
3.1645073890686035,0.000953688868543523,-0.0366300366300365,9.769649571251978,0.33846153846153726,0.4447384615384599
3.174663782119751,0.000953688868543523,-0.0366300366300365,-0.0,0.312087912087911,0.410083516483515
3.1845905780792236,0.000953688868543523,0.06105006105006083,-9.840042857623763,0.3560439560439548,0.46784175824175656
3.194514036178589,0.000953688868543523,0.012210012210012167,4.921676330066107,0.3999999999999986,0.5255999999999981
3.204509973526001,0.000953688868543523,-0.0366300366300365,4.885989891952762,0.40879120879120734,0.5371516483516464
3.2145049571990967,0.000953688868543523,0.08547008547008517,-12.21614022530005,0.312087912087911,0.410083516483515
3.224546432495117,0.000953688868543523,0.012210012210012167,7.295747995227989,0.312087912087911,0.410083516483515
3.2345080375671387,0.000953688868543523,-0.012210012210012167,2.4514146308220224,0.4175824175824161,0.5487032967032948
3.2445030212402344,0.000953688868543523,0.13431013431013383,-14.65936827036006,0.3296703296703285,0.4331868131868116
3.2544972896575928,0.000953688868543523,-0.06105006105006083,19.547223188531355,0.29450549450549346,0.38698021978021835
3.2646493911743164,0.000953688868543523,-0.08547008547008517,2.405415704304872,0.3736263736263723,0.4909450549450532
3.274580955505371,0.000953688868543523,-0.0366300366300365,-4.917659213799008,0.3032967032967022,0.3985318681318667
3.28450870513916,0.000953688868543523,-0.0366300366300365,-0.0,0.42637362637362486,0.560254945054943
3.2945027351379395,0.000953688868543523,0.012210012210012167,-4.88692237726064,0.3032967032967022,0.3985318681318667
3.3044984340667725,0.000953688868543523,-0.1098901098901095,12.21526608288679,0.32087912087911974,0.42163516483516333
3.3144946098327637,0.000953688868543523,-0.08547008547008517,-2.442936678155025,0.3296703296703285,0.4331868131868116
3.3244943618774414,0.000953688868543523,0.012210012210012167,-9.768251977016426,0.2681318681318672,0.3523252747252735
3.334496259689331,0.000953688868543523,-0.0366300366300365,4.883078167624407,0.3560439560439548,0.46784175824175656
3.3444948196411133,0.000953688868543523,-0.012210012210012167,-2.4423541527769213,0.5318681318681335,0.6988747252747274
3.354492425918579,0.000953688868543523,-0.0366300366300365,2.4425871295878125,0.21538461538461462,0.2830153846153836
3.364490509033203,0.000953688868543523,-0.06105006105006083,2.4424706356267016,0.25054945054944966,0.32922197802197684
3.3744897842407227,0.000953688868543523,-0.08547008547008517,2.4421794493325164,0.2593406593406584,0.3407736263736251
3.3845672607421875,0.000953688868543523,-0.1831501831501825,9.692912473266372,0.4879120879120862,0.6411164835164812
3.3945224285125732,0.000953688868543523,-0.012210012210012167,-17.170998508802302,0.4439560439560424,0.5833582417582397
3.4045162200927734,0.000953688868543523,-0.012210012210012167,-0.0,0.3296703296703285,0.4331868131868116
3.4145166873931885,0.000953688868543523,-0.08547008547008517,7.325664997377928,0.3032967032967022,0.3985318681318667
3.424516201019287,0.000953688868543523,-0.0366300366300365,-4.884242440809983,0.549450549450551,0.7219780219780241
3.434495687484741,0.000953688868543523,0.0366300366300365,-7.341066448025831,0.3560439560439548,0.46784175824175656
3.444516181945801,0.000953688868543523,-0.06105006105006083,9.748031702396512,0.5054945054945073,0.6642197802197826
3.4545164108276367,0.000953688868543523,-0.08547008547008517,2.4419465502814646,0.4175824175824161,0.5487032967032948
3.4645111560821533,0.000953688868543523,0.012210012210012167,-9.773145307125855,0.4351648351648336,0.5718065934065913
3.474510431289673,0.000953688868543523,-0.06105006105006083,7.326538347997549,0.5054945054945073,0.6642197802197826
3.4845101833343506,0.000953688868543523,-0.012210012210012167,-4.884125988508213,0.47032967032966866,0.6180131868131845
3.4945099353790283,0.000953688868543523,-0.0366300366300365,2.4420629942541066,0.4175824175824161,0.5487032967032948
3.5044875144958496,0.000953688868543523,0.06105006105006083,-9.789959722335611,0.2593406593406584,0.3407736263736251
3.5145063400268555,0.000953688868543523,0.08547008547008517,-2.4374138809434522,0.20659340659340586,0.27146373626373527
3.524505376815796,0.000953688868543523,-0.06105006105006083,14.653426086221284,0.3999999999999986,0.5255999999999981
3.5345070362091064,0.000953688868543523,0.0366300366300365,-9.766389139929034,0.3032967032967022,0.3985318681318667
3.5445029735565186,0.000953688868543523,-0.012210012210012167,4.885989891952762,0.33846153846153726,0.4447384615384599
3.554502248764038,0.000953688868543523,-0.13431013431013383,12.210897246662583,0.3736263736263723,0.4909450549450532
3.5645036697387695,0.000953688868543523,-0.1098901098901095,-2.441655488927167,0.32087912087911974,0.42163516483516333
3.5745022296905518,0.000953688868543523,0.0366300366300365,-14.654124916661527,0.2417582417582409,0.3176703296703285
3.5845577716827393,0.000953688868543523,0.0366300366300365,-0.0,0.27692307692307594,0.36387692307692177
3.5945122241973877,0.000953688868543523,-0.0366300366300365,7.359528125958451,0.4615384615384599,0.6064615384615363
